race_id,stage_id,date,team_pcs_id,ranking,cutoffs_3,cutoffs_4,cutoffs_5
1436,2141,2017-03-05,1136.0,19.0,"[7.0, 19.0]","[3.75, 9.5, 27.0]","[3.0, 8.0, 12.0, 33.0]"
1438,2143,2017-05-21,1136.0,5,"[5.667, 18.667]","[3.0, 10.0, 22.0]","[3.0, 8.0, 13.4, 25.6]"
1439,2144,2017-09-30,1136.0,20,"[6.0, 19.0]","[4.0, 10.0, 22.25]","[3.0, 7.8, 14.0, 25.6]"
1445,2150,2017-10-14,1136.0,5.0,"[6.0, 19.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 14.0, 25.6]"
1446,2151,2017-01-28,1136.0,47.0,"[5.667, 9.333]","[4.75, 7.5, 10.25]","[4.2, 6.4, 8.6, 10.8]"
1447,2152,2017-01-26,1136.0,2.0,,,
1450,2155,2017-02-11,1136.0,19.0,"[3.333, 11.0]","[3.0, 7.5, 12.75]","[2.6, 4.6, 8.8, 26.6]"
1492,2197,2017-03-15,1136.0,1.0,"[8.0, 19.0]","[5.0, 11.0, 24.0]","[3.8, 8.6, 17.4, 33.0]"
1493,2198,2017-04-13,1136.0,2,"[7.0, 19.0]","[3.25, 11.5, 24.75]","[3.0, 8.0, 15.8, 31.4]"
1494,2199,2017-10-08,1136.0,22.0,"[6.0, 19.0]","[4.0, 10.0, 22.0]","[3.0, 8.0, 13.6, 25.8]"
1495,2200,2017-08-20,1136.0,9.0,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.2]"
1496,2201,2017-03-22,1136.0,10,"[7.667, 19.0]","[4.0, 10.5, 24.0]","[3.0, 8.0, 16.8, 31.8]"
1498,2203,2017-04-02,1136.0,40.0,"[7.667, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.6, 29.8]"
1499,2204,2017-06-15,1136.0,4.0,"[6.0, 16.667]","[4.0, 9.0, 19.5]","[3.0, 8.0, 12.0, 23.0]"
1499,2205,2017-06-15,1136.0,6,"[6.0, 16.667]","[4.0, 9.0, 19.5]","[3.0, 8.0, 12.0, 23.0]"
1499,2206,2017-06-15,1136.0,23,"[6.0, 16.667]","[4.0, 9.0, 19.5]","[3.0, 8.0, 12.0, 23.0]"
1499,2207,2017-06-15,1136.0,2,"[6.0, 16.667]","[4.0, 9.0, 19.5]","[3.0, 8.0, 12.0, 23.0]"
1500,2208,2017-06-14,1136.0,20,"[5.0, 18.0]","[3.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
1500,2209,2017-06-14,1136.0,11,"[5.0, 18.0]","[3.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
1500,2210,2017-06-14,1136.0,6.0,"[5.0, 18.0]","[3.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
1500,2211,2017-06-14,1136.0,9,"[5.0, 18.0]","[3.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
1500,2212,2017-06-14,1136.0,9,"[5.0, 18.0]","[3.0, 10.0, 20.0]","[3.0, 7.0, 13.0, 24.0]"
1503,2224,2017-08-22,1136.0,2,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1503,2225,2017-08-22,1136.0,1,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1503,2226,2017-08-22,1136.0,2,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1503,2227,2017-08-22,1136.0,26,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1503,2228,2017-08-22,1136.0,4.0,"[7.0, 19.0]","[5.0, 10.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
1534,2367,2017-05-09,1136.0,3,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1534,2368,2017-05-09,1136.0,10,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1534,2369,2017-05-09,1136.0,12,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1534,2370,2017-05-09,1136.0,3,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1534,2371,2017-05-09,1136.0,4.0,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1534,2372,2017-05-09,1136.0,19.0,"[7.0, 19.0]","[3.0, 10.5, 24.0]","[3.0, 8.0, 15.6, 30.4]"
1538,2389,2017-08-19,1136.0,36,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2390,2017-08-19,1136.0,45,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2391,2017-08-19,1136.0,11,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2392,2017-08-19,1136.0,50,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2393,2017-08-19,1136.0,19,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2394,2017-08-19,1136.0,8.0,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2395,2017-08-19,1136.0,35,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2396,2017-08-19,1136.0,31,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2397,2017-08-19,1136.0,56,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2398,2017-08-19,1136.0,55,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2399,2017-08-19,1136.0,7,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2400,2017-08-19,1136.0,43,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2401,2017-08-19,1136.0,24,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2402,2017-08-19,1136.0,32.0,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2403,2017-08-19,1136.0,27,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2404,2017-08-19,1136.0,34,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2405,2017-08-19,1136.0,15,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2406,2017-08-19,1136.0,9,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2407,2017-08-19,1136.0,22,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1538,2408,2017-08-19,1136.0,7,"[6.0, 17.0]","[4.0, 9.0, 20.0]","[3.0, 7.0, 13.0, 23.2]"
1539,2409,2017-04-03,1136.0,35,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
1539,2410,2017-04-03,1136.0,32,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
1539,2411,2017-04-03,1136.0,13,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
1539,2412,2017-04-03,1136.0,28.0,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
1539,2413,2017-04-03,1136.0,19,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
1539,2414,2017-04-03,1136.0,25,"[7.333, 19.0]","[4.0, 10.0, 24.0]","[3.0, 8.0, 15.8, 31.8]"
2597,4510,2022-05-26,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2598,4511,2022-05-29,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2614,4545,2022-05-22,1136.0,7.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2615,4546,2022-06-04,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2616,4547,2022-06-06,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2617,4548,2022-06-12,1136.0,11,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4567,2022-05-06,1136.0,38,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4568,2022-05-06,1136.0,58,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4569,2022-05-06,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4570,2022-05-06,1136.0,30,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4571,2022-05-06,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4572,2022-05-06,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4573,2022-05-06,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4574,2022-05-06,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4575,2022-05-06,1136.0,11,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4576,2022-05-06,1136.0,20,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4577,2022-05-06,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4578,2022-05-06,1136.0,21,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4579,2022-05-06,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4580,2022-05-06,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4581,2022-05-06,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4582,2022-05-06,1136.0,27,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4583,2022-05-06,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4584,2022-05-06,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4585,2022-05-06,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4586,2022-05-06,1136.0,19,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2624,4587,2022-05-06,1136.0,33,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4594,2022-06-05,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4595,2022-06-05,1136.0,13,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4596,2022-06-05,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4598,2022-06-05,1136.0,15,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4599,2022-06-05,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4600,2022-06-05,1136.0,21,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2627,4601,2022-06-05,1136.0,52,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4602,2022-06-12,1136.0,29,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4603,2022-06-12,1136.0,33,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4604,2022-06-12,1136.0,2.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4605,2022-06-12,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4606,2022-06-12,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4607,2022-06-12,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4608,2022-06-12,1136.0,13.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2628,4609,2022-06-12,1136.0,13,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2629,4610,2022-06-14,1136.0,5.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2631,4616,2022-06-16,1136.0,6,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2631,4617,2022-06-16,1136.0,20,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2631,4618,2022-06-16,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2631,4619,2022-06-16,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4620,2022-07-01,1136.0,23,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4621,2022-07-01,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4622,2022-07-01,1136.0,109,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4623,2022-07-01,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4624,2022-07-01,1136.0,12,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4625,2022-07-01,1136.0,19,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4626,2022-07-01,1136.0,13,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4627,2022-07-01,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4628,2022-07-01,1136.0,32.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4629,2022-07-01,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4630,2022-07-01,1136.0,16,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4631,2022-07-01,1136.0,22,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4632,2022-07-01,1136.0,73.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4633,2022-07-01,1136.0,9,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4634,2022-07-01,1136.0,64,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4635,2022-07-01,1136.0,8.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4636,2022-07-01,1136.0,58,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4637,2022-07-01,1136.0,102,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4638,2022-07-01,1136.0,48,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4639,2022-07-01,1136.0,24,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2632,4640,2022-07-01,1136.0,53,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2633,4641,2022-07-02,1136.0,9.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
2633,4642,2022-07-02,1136.0,14,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
2666,4751,2022-06-05,1136.0,15.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2667,4752,2022-06-11,1136.0,8.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2668,4753,2022-06-15,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2668,4754,2022-06-15,1136.0,11,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2668,4756,2022-06-15,1136.0,40,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2668,4757,2022-06-15,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4764,2022-05-03,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4765,2022-05-03,1136.0,31.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4766,2022-05-03,1136.0,10,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4767,2022-05-03,1136.0,17,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4768,2022-05-03,1136.0,5,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2671,4769,2022-05-03,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2672,4770,2022-05-26,1136.0,27,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2672,4771,2022-05-26,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2672,4772,2022-05-26,1136.0,18,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2672,4773,2022-05-26,1136.0,3.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2677,4784,2022-05-14,1136.0,6.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.8, 15.0, 28.0]"
2678,4785,2022-05-15,1136.0,17.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.2, 15.0, 28.0]"
2686,4818,2022-06-10,1136.0,21.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2694,4834,2022-05-21,1136.0,4,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.0, 28.0]"
2695,4835,2022-05-22,1136.0,2,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2700,4847,2022-05-31,1136.0,4.0,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.0, 15.0, 28.0]"
2706,4853,2022-07-23,1136.0,7,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
2706,4854,2022-07-23,1136.0,3,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
2706,4855,2022-07-23,1136.0,13,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
2706,4856,2022-07-23,1136.0,27,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 9.0, 15.0, 28.0]"
3113,7336,2018-05-08,1136.0,9,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3113,7337,2018-05-08,1136.0,16,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3113,7338,2018-05-08,1136.0,1,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3113,7339,2018-05-08,1136.0,8,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3113,7340,2018-05-08,1136.0,2,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3113,7341,2018-05-08,1136.0,20.0,"[6.0, 17.333]","[4.0, 10.0, 21.75]","[4.0, 8.0, 13.0, 25.0]"
3114,7342,2019-05-14,1136.0,15,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3114,7343,2019-05-14,1136.0,15,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3114,7344,2019-05-14,1136.0,3,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3114,7345,2019-05-14,1136.0,6.0,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3114,7346,2019-05-14,1136.0,7.0,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3114,7347,2019-05-14,1136.0,11,"[6.0, 19.0]","[5.0, 11.0, 23.0]","[4.0, 8.0, 15.0, 27.0]"
3117,7350,2018-05-01,1136.0,13.0,"[6.0, 18.0]","[4.0, 10.0, 22.0]","[4.0, 7.6, 13.0, 25.2]"
3118,7351,2019-05-01,1136.0,5.0,"[6.0, 19.0]","[5.0, 11.0, 23.75]","[4.0, 8.0, 15.0, 27.0]"
3119,7352,2021-09-19,1136.0,7.0,"[7.0, 19.333]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3120,7353,2022-05-01,1136.0,8,"[7.0, 19.0]","[5.0, 12.0, 24.0]","[4.0, 8.6, 15.0, 28.0]"
3126,7369,2021-06-15,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3126,7370,2021-06-15,1136.0,64,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3126,7371,2021-06-15,1136.0,1,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3150,7397,2021-04-18,1136.0,16.0,"[7.0, 19.0]","[5.0, 12.0, 25.0]","[4.0, 8.0, 16.0, 28.0]"
3159,7409,2017-08-10,1136.0,33,"[6.0, 17.667]","[4.0, 10.0, 20.0]","[3.2, 8.0, 13.0, 23.8]"
3159,7410,2017-08-10,1136.0,2,"[6.0, 17.667]","[4.0, 10.0, 20.0]","[3.2, 8.0, 13.0, 23.8]"
3159,7411,2017-08-10,1136.0,3,"[6.0, 17.667]","[4.0, 10.0, 20.0]","[3.2, 8.0, 13.0, 23.8]"
3159,7412,2017-08-10,1136.0,2.0,"[6.0, 17.667]","[4.0, 10.0, 20.0]","[3.2, 8.0, 13.0, 23.8]"
3160,7413,2018-08-16,1136.0,8,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.0]"
3160,7414,2018-08-16,1136.0,22.0,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.0]"
3160,7415,2018-08-16,1136.0,28.0,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.0]"
3160,7416,2018-08-16,1136.0,4,"[6.0, 17.0]","[4.0, 10.0, 22.0]","[3.0, 7.0, 13.0, 25.0]"
3161,7417,2019-08-15,1136.0,12,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
3161,7418,2019-08-15,1136.0,3,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
3161,7419,2019-08-15,1136.0,22,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
3161,7420,2019-08-15,1136.0,23,"[7.0, 19.0]","[5.0, 11.0, 24.0]","[4.0, 8.0, 16.0, 28.0]"
3162,7421,2021-08-05,1136.0,12,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3162,7422,2021-08-05,1136.0,20,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3162,7423,2021-08-05,1136.0,3.0,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3162,7424,2021-08-05,1136.0,7,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7559,2021-08-30,1136.0,10,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7560,2021-08-30,1136.0,9,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7561,2021-08-30,1136.0,23,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7562,2021-08-30,1136.0,5.0,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7563,2021-08-30,1136.0,9,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7564,2021-08-30,1136.0,49,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
3210,7565,2021-08-30,1136.0,4.0,"[7.0, 20.0]","[5.0, 12.0, 25.0]","[4.0, 9.0, 16.0, 29.0]"
