nation_A,nation_B,distance_AB
PL,FJ,15835.637980120931
FJ,PL,15835.637980120931
PL,VN,8804.029016777626
VN,PL,8804.029016777626
PL,AW,589.7354422704176
AW,PL,589.7354422704176
PL,CA,6599.556739445096
CA,PL,6599.556739445096
PL,AR,12622.072668606435
AR,PL,12622.072668606435
PL,UY,11908.982964259632
UY,PL,11908.982964259632
LU,PE,11146.66840385102
PE,LU,11146.66840385102
LU,EE,893.8264754974974
EE,LU,893.8264754974974
LU,IR,3286.47946248997
IR,LU,3286.47946248997
LU,RO,560.049757189952
RO,LU,560.049757189952
LU,BB,8346.602697987028
BB,LU,8346.602697987028
LU,SM,1092.0889336191212
SM,LU,1092.0889336191212
LU,LY,2697.327159918694
LY,LU,2697.327159918694
LU,CM,5204.429344223952
CM,LU,5204.429344223952
LU,IT,1193.82560473285
IT,LU,1193.82560473285
LU,GB,1797.6916960768674
GB,LU,1797.6916960768674
LU,BM,7138.735858572391
BM,LU,7138.735858572391
LU,VG,8258.930672907745
VG,LU,8258.930672907745
LU,ME,10144.572306112872
ME,LU,10144.572306112872
LU,KW,3162.104697873161
KW,LU,3162.104697873161
LU,SY,2230.185040271389
SY,LU,2230.185040271389
LU,BZ,10004.184534294143
BZ,LU,10004.184534294143
LU,ET,4735.756511435885
ET,LU,4735.756511435885
LU,KR,7868.53407083713
KR,LU,7868.53407083713
LU,LB,2164.732039848964
LB,LU,2164.732039848964
LU,LT,504.084543863698
LT,LU,504.084543863698
LU,OM,4455.741840283838
OM,LU,4455.741840283838
LU,CN,6577.924416465304
CN,LU,6577.924416465304
LU,CO,10056.1408275457
CO,LU,10056.1408275457
LU,DK,985.6149805263922
DK,LU,985.6149805263922
LU,MU,8585.069552662078
MU,LU,8585.069552662078
LU,AL,8428.9280063893
AL,LU,8428.9280063893
LU,XK,930.4988088046888
XK,LU,930.4988088046888
LU,PA,10236.474375843489
PA,LU,10236.474375843489
LU,TH,825.0674982436058
TH,LU,825.0674982436058
LU,LV,678.37160661279
LV,LU,678.37160661279
LU,KN,1173.6757058861172
KN,LU,1173.6757058861172
LU,NZ,17504.425709597148
NZ,LU,17504.425709597148
LU,ZW,7708.109149067696
ZW,LU,7708.109149067696
LU,ER,2113.843693234769
ER,LU,2113.843693234769
LU,RS,763.9525455863845
RS,LU,763.9525455863845
LU,PH,9605.240709710748
PH,LU,9605.240709710748
LU,ZA,8828.007402186622
ZA,LU,8828.007402186622
LU,LC,8391.70867485892
LC,LU,8391.70867485892
LU,ST,640.7829368361155
ST,LU,640.7829368361155
LU,MO,8254.667747799003
MO,LU,8254.667747799003
LU,TT,8641.814955213073
TT,LU,8641.814955213073
LU,GR,1319.8062849812322
GR,LU,1319.8062849812322
LU,BJ,4953.868338058216
BJ,LU,4953.868338058216
LU,SR,8870.089627559719
SR,LU,8870.089627559719
LU,ID,10581.546523634865
ID,LU,10581.546523634865
LU,AO,726.436391961978
AO,LU,726.436391961978
LU,TW,8525.809822344216
TW,LU,8525.809822344216
LU,JP,8509.597649916306
JP,LU,8509.597649916306
LU,KH,8302.380585854515
KH,LU,8302.380585854515
LU,MD,7326.070096866769
MD,LU,7326.070096866769
LU,SA,3261.233774064017
SA,LU,3261.233774064017
LU,BY,441.614109127034
BY,LU,441.614109127034
LU,SN,5235.410953511254
SN,LU,5235.410953511254
LU,TN,2179.983586764489
TN,LU,2179.983586764489
LU,CW,2068.0546339850885
CW,LU,2068.0546339850885
LU,CU,8957.168619800535
CU,LU,8957.168619800535
LU,EG,2786.7984919212327
EG,LU,2786.7984919212327
LU,CR,1135.5308823115922
CR,LU,1135.5308823115922
LU,ES,2501.3048469937976
ES,LU,2501.3048469937976
LU,HR,727.4574340604447
HR,LU,727.4574340604447
LU,AT,726.436391961978
AT,LU,726.436391961978
LU,NO,1369.9335961452248
NO,LU,1369.9335961452248
LU,GT,10214.656083335483
GT,LU,10214.656083335483
LU,NI,2035.0761239885053
NI,LU,2035.0761239885053
LU,KZ,3085.0950038642964
KZ,LU,3085.0950038642964
LU,AG,8175.613235944095
AG,LU,8175.613235944095
LU,VC,2210.590757722439
VC,LU,2210.590757722439
LU,BA,825.6667943882406
BA,LU,825.6667943882406
LU,PK,4583.979456819268
PK,LU,4583.979456819268
LU,EC,10975.121622702763
EC,LU,10975.121622702763
LU,UZ,3306.9927450195137
UZ,LU,3306.9927450195137
LU,MA,3304.7792545861244
MA,LU,3304.7792545861244
LU,PR,598.7462069438621
PR,LU,598.7462069438621
LU,DE,866.8094435450075
DE,LU,866.8094435450075
LU,DO,8595.079701686856
DO,LU,8595.079701686856
LU,TG,5076.1935497225295
TG,LU,5076.1935497225295
LU,PY,11378.333343444716
PY,LU,11378.333343444716
LU,MZ,7862.145631516634
MZ,LU,7862.145631516634
LU,NL,1202.2406243649507
NL,LU,1202.2406243649507
LU,GY,8990.03775957491
GY,LU,8990.03775957491
LU,JM,9150.16573556928
JM,LU,9150.16573556928
LU,CI,5422.44731200815
CI,LU,5422.44731200815
LU,SE,1110.9823694133293
SE,LU,1110.9823694133293
LU,RW,5894.573564641698
RW,LU,5894.573564641698
LU,CL,12942.163481689957
CL,LU,12942.163481689957
LU,CG,5756.562022342934
CG,LU,5756.562022342934
LU,BO,11306.765772676545
BO,LU,11306.765772676545
LU,LS,7655.680172152663
LS,LU,7655.680172152663
LU,FJ,15812.716466369797
FJ,LU,15812.716466369797
LU,VN,8570.41645376241
VN,LU,8570.41645376241
LU,AW,804.7137725988204
AW,LU,804.7137725988204
LU,CA,6845.046475447383
CA,LU,6845.046475447383
LU,AR,12782.576461602608
AR,LU,12782.576461602608
LU,UY,12049.693586576666
UY,LU,12049.693586576666
PE,EE,11255.000499716973
EE,PE,11255.000499716973
PE,IR,14096.982294612366
IR,PE,14096.982294612366
PE,RO,11308.296015029156
RO,PE,11308.296015029156
PE,BB,2801.341851263982
BB,PE,2801.341851263982
PE,SM,10336.876402691194
SM,PE,10336.876402691194
PE,LY,10670.163815657834
LY,PE,10670.163815657834
PE,CM,9880.796937981422
CM,PE,9880.796937981422
PE,IT,10337.919830244093
IT,PE,10337.919830244093
PE,GB,9476.950596887333
GB,PE,9476.950596887333
PE,BM,4470.601473458154
BM,PE,4470.601473458154
PE,VG,3022.90356890071
VG,PE,3022.90356890071
PE,ME,4471.673929872439
ME,PE,4471.673929872439
PE,KW,13533.913376281236
KW,PE,13533.913376281236
PE,SY,12646.541039155534
SY,PE,12646.541039155534
PE,BZ,3024.5227911646984
BZ,PE,3024.5227911646984
PE,ET,12739.08316222751
ET,PE,12739.08316222751
PE,KR,15987.372774329271
KR,PE,15987.372774329271
PE,LB,12364.489216281854
LB,PE,12364.489216281854
PE,LT,11188.768468278811
LT,PE,11188.768468278811
PE,OM,14644.037125135745
OM,PE,14644.037125135745
PE,CN,16889.005254890897
CN,PE,16889.005254890897
PE,CO,1236.0558513427893
CO,PE,1236.0558513427893
PE,DK,10344.201903239062
DK,PE,10344.201903239062
PE,MU,14036.568136811778
MU,PE,14036.568136811778
PE,AL,4612.651916633339
AL,PE,4612.651916633339
PE,XK,11011.013095323247
XK,PE,11011.013095323247
PE,PA,1834.980853216177
PA,PE,1834.980853216177
PE,TH,10322.727960267914
TH,PE,10322.727960267914
PE,LV,11239.413363608004
LV,PE,11239.413363608004
PE,KN,9976.044091007998
KN,PE,9976.044091007998
PE,NZ,11306.38535032329
NZ,PE,11306.38535032329
PE,ZW,11320.547991601648
ZW,PE,11320.547991601648
PE,ER,9114.93647442354
ER,PE,9114.93647442354
PE,RS,10985.326516549232
RS,PE,10985.326516549232
PE,PH,17978.438536482437
PH,PE,17978.438536482437
PE,ZA,10618.75303369294
ZA,PE,10618.75303369294
PE,LC,2766.888261045859
LC,PE,2766.888261045859
PE,ST,10509.774686012455
ST,PE,10509.774686012455
PE,MO,5366.344069516798
MO,PE,5366.344069516798
PE,TT,2505.2027263163664
TT,PE,2505.2027263163664
PE,GR,11096.77093421956
GR,PE,11096.77093421956
PE,BJ,8762.210868103406
BJ,PE,8762.210868103406
PE,SR,2434.1659611545647
SR,PE,2434.1659611545647
PE,ID,18254.85311162195
ID,PE,18254.85311162195
PE,AO,10506.86889011605
AO,PE,10506.86889011605
PE,TW,17465.44481659902
TW,PE,17465.44481659902
PE,JP,15230.049571406847
JP,PE,15230.049571406847
PE,KH,19269.79429662698
KH,PE,19269.79429662698
PE,MD,5139.1954287459375
MD,PE,5139.1954287459375
PE,SA,13089.242015741287
SA,PE,13089.242015741287
PE,BY,11462.547918991657
BY,PE,11462.547918991657
PE,SN,7093.011882637446
SN,PE,7093.011882637446
PE,TN,9924.822610509556
TN,PE,9924.822610509556
PE,CW,9754.339267128302
CW,PE,9754.339267128302
PE,CU,3365.19602074316
CU,PE,3365.19602074316
PE,EG,11777.201719008614
EG,PE,11777.201719008614
PE,CR,10164.23732591182
CR,PE,10164.23732591182
PE,ES,8822.645620890897
ES,PE,8822.645620890897
PE,HR,10711.336853961464
HR,PE,10711.336853961464
PE,AT,10506.86889011605
AT,PE,10506.86889011605
PE,NO,10346.333940769768
NO,PE,10346.333940769768
PE,GT,3002.3622606567587
GT,PE,3002.3622606567587
PE,NI,9249.468282394932
NI,PE,9249.468282394932
PE,KZ,14162.337414834998
KZ,PE,14162.337414834998
PE,AG,3029.0606844305635
AG,PE,3029.0606844305635
PE,VC,9169.570730770418
VC,PE,9169.570730770418
PE,BA,10749.916436113092
BA,PE,10749.916436113092
PE,PK,15649.880525299486
PK,PE,15649.880525299486
PE,EC,777.1558995858436
EC,PE,777.1558995858436
PE,UZ,14453.455740798332
UZ,PE,14453.455740798332
PE,MA,8328.034226025153
MA,PE,8328.034226025153
PE,PR,10552.15151034234
PR,PE,10552.15151034234
PE,DE,10282.5800717763
DE,PE,10282.5800717763
PE,DO,2918.8841134943086
DO,PE,2918.8841134943086
PE,TG,8614.797378805988
TG,PE,8614.797378805988
PE,PY,2564.0949562703763
PY,PE,2564.0949562703763
PE,MZ,11831.673134259216
MZ,PE,11831.673134259216
PE,NL,9971.05394326358
NL,PE,9971.05394326358
PE,GY,2235.893993522225
GY,PE,2235.893993522225
PE,JM,2783.1334281272952
JM,PE,2783.1334281272952
PE,CI,7884.803433133978
CI,PE,7884.803433133978
PE,SE,10636.653392589564
SE,PE,10636.653392589564
PE,RW,11660.431106822978
RW,PE,11660.431106822978
PE,CL,2782.810355830908
CL,PE,2782.810355830908
PE,CG,10084.945018706903
CG,PE,10084.945018706903
PE,BO,1570.2046730300438
BO,PE,1570.2046730300438
PE,LS,18539.833452719045
LS,PE,18539.833452719045
PE,FJ,11446.959781102163
FJ,PE,11446.959781102163
PE,VN,19205.12149036032
VN,PE,19205.12149036032
PE,AW,10344.85871897728
AW,PE,10344.85871897728
PE,CA,8058.759068637181
CA,PE,8058.759068637181
PE,AR,3281.298673181739
AR,PE,3281.298673181739
PE,UY,3487.223135716365
UY,PE,3487.223135716365
EE,IR,3628.575366892413
IR,EE,3628.575366892413
EE,RO,1421.30745575095
RO,EE,1421.30745575095
EE,BB,8470.622469871147
BB,EE,8470.622469871147
EE,SM,1868.2287405613697
SM,EE,1868.2287405613697
EE,LY,3591.116974210062
LY,EE,3591.116974210062
EE,CM,6096.6372969683
CM,EE,6096.6372969683
EE,IT,1995.4987083317144
IT,EE,1995.4987083317144
EE,GB,1793.2387795769769
GB,EE,1793.2387795769769
EE,BM,7004.575004372895
BM,EE,7004.575004372895
EE,VG,8270.17981862818
VG,EE,8270.17981862818
EE,ME,9675.1250812657
ME,EE,9675.1250812657
EE,KW,3687.767072082724
KW,EE,3687.767072082724
EE,SY,2865.409376600222
SY,EE,2865.409376600222
EE,BZ,9734.75896569904
BZ,EE,9734.75896569904
EE,ET,5502.386403939559
ET,EE,5502.386403939559
EE,KR,7256.901530179235
KR,EE,7256.901530179235
EE,LB,2873.4224122856035
LB,EE,2873.4224122856035
EE,LT,390.8358410969827
LT,EE,390.8358410969827
EE,OM,4898.040076476298
OM,EE,4898.040076476298
EE,CN,6183.992071806111
CN,EE,6183.992071806111
EE,CO,10093.667181067953
CO,EE,10093.667181067953
EE,DK,966.586492150335
DK,EE,966.586492150335
EE,MU,9244.88310072594
MU,EE,9244.88310072594
EE,AL,8050.2260709673565
AL,EE,8050.2260709673565
EE,XK,1824.3252061036628
XK,EE,1824.3252061036628
EE,PA,10130.09054729488
PA,EE,10130.09054729488
EE,TH,1263.1449333671972
TH,EE,1263.1449333671972
EE,LV,215.672654589386
LV,EE,215.672654589386
EE,KN,1515.3745004319408
KN,EE,1515.3745004319408
EE,NZ,17048.085368444703
NZ,EE,17048.085368444703
EE,ZW,8566.085290597362
ZW,EE,8566.085290597362
EE,ER,2163.1493257071693
ER,EE,2163.1493257071693
EE,RS,1656.8114105506636
RS,EE,1656.8114105506636
EE,PH,9226.430309219866
PH,EE,9226.430309219866
EE,ZA,9704.082107050905
ZA,EE,9704.082107050905
EE,LC,8491.246311122395
LC,EE,8491.246311122395
EE,ST,1218.737929096541
ST,EE,1218.737929096541
EE,MO,7777.472987415815
MO,EE,7777.472987415815
EE,TT,8768.806413193219
TT,EE,8768.806413193219
EE,GR,2210.0745630289603
GR,EE,2210.0745630289603
EE,BJ,5800.165245478293
BJ,EE,5800.165245478293
EE,SR,9118.624454061686
SR,EE,9118.624454061686
EE,ID,10389.123210559435
ID,EE,10389.123210559435
EE,AO,1446.112769130884
AO,EE,1446.112769130884
EE,TW,8074.710837264563
TW,EE,8074.710837264563
EE,JP,7813.189137092153
JP,EE,7813.189137092153
EE,KH,8129.42800746431
KH,EE,8129.42800746431
EE,MD,6988.649513724384
MD,EE,6988.649513724384
EE,SA,3913.64593149845
SA,EE,3913.64593149845
EE,BY,611.0609776572477
BY,EE,611.0609776572477
EE,SN,5906.784252853302
SN,EE,5906.784252853302
EE,TN,3010.7236811204925
TN,EE,3010.7236811204925
EE,CW,2852.382090759017
CW,EE,2852.382090759017
EE,CU,8730.611193707029
CU,EE,8730.611193707029
EE,EG,3623.173404835304
EG,EE,3623.173404835304
EE,CR,1826.5656007303503
CR,EE,1826.5656007303503
EE,ES,3038.9636488189226
ES,EE,3038.9636488189226
EE,HR,1571.171392425013
HR,EE,1571.171392425013
EE,AT,1446.112769130884
AT,EE,1446.112769130884
EE,NO,933.8334363361356
NO,EE,933.8334363361356
EE,GT,9935.73719600863
GT,EE,9935.73719600863
EE,NI,2012.1169201665707
NI,EE,2012.1169201665707
EE,KZ,2911.90754247462
KZ,EE,2911.90754247462
EE,AG,8230.499521115284
AG,EE,8230.499521115284
EE,VC,2812.136308354042
VC,EE,2812.136308354042
EE,BA,1691.9267896240094
BA,EE,1691.9267896240094
EE,PK,4674.8240085816615
PK,EE,4674.8240085816615
EE,EC,10977.912575349044
EC,EE,10977.912575349044
EE,UZ,3306.1233918263647
UZ,EE,3306.1233918263647
EE,MA,3927.7564853733775
MA,EE,3927.7564853733775
EE,PR,1193.4515659482222
PR,EE,1193.4515659482222
EE,DE,1276.5774019607543
DE,EE,1276.5774019607543
EE,DO,8529.503192602184
DO,EE,8529.503192602184
EE,TG,5915.924920142276
TG,EE,5915.924920142276
EE,PY,11829.405931888416
PY,EE,11829.405931888416
EE,MZ,8694.96266230442
MZ,EE,8694.96266230442
EE,NL,1437.274785402857
NL,EE,1437.274785402857
EE,GY,9200.605676836847
GY,EE,9200.605676836847
EE,JM,9006.762245897431
JM,EE,9006.762245897431
EE,CI,6214.139063460366
CI,EE,6214.139063460366
EE,SE,625.2789600836948
SE,EE,625.2789600836948
EE,RW,6745.3161391861495
RW,EE,6745.3161391861495
EE,CL,13335.210396745935
CL,EE,13335.210396745935
EE,CG,6650.36218557557
CG,EE,6650.36218557557
EE,BO,11629.771149712577
BO,EE,11629.771149712577
EE,LS,7438.211576134137
LS,EE,7438.211576134137
EE,FJ,15014.459950617522
FJ,EE,15014.459950617522
EE,VN,8355.535466282789
VN,EE,8355.535466282789
EE,AW,1325.342438128933
AW,EE,1325.342438128933
EE,CA,6118.607462241941
CA,EE,6118.607462241941
EE,AR,13269.732352950286
AR,EE,13269.732352950286
EE,UY,12598.848296975766
UY,EE,12598.848296975766
IR,RO,2946.2034724264813
RO,IR,2946.2034724264813
IR,BB,11383.363958500127
BB,IR,11383.363958500127
IR,SM,3843.4443725823785
SM,IR,3843.4443725823785
IR,LY,3566.138148816128
LY,IR,3566.138148816128
IR,CM,5302.730924282553
CM,IR,5302.730924282553
IR,IT,3816.759968076478
IT,IR,3816.759968076478
IR,GB,5083.554586580723
GB,IR,5083.554586580723
IR,BM,10411.957067521753
BM,IR,10411.957067521753
IR,VG,11429.156220995315
VG,IR,11429.156220995315
IR,ME,13298.119485166446
ME,IR,13298.119485166446
IR,KW,771.5835661648348
KW,IR,771.5835661648348
IR,SY,1454.6612771340544
SY,IR,1454.6612771340544
IR,BZ,13289.479528875156
BZ,IR,13289.479528875156
IR,ET,2973.210497099268
ET,IR,2973.210497099268
IR,KR,6552.755861522949
KR,IR,6552.755861522949
IR,LB,1747.24185548287
LB,IR,1747.24185548287
IR,LT,3477.578884696681
LT,IR,3477.578884696681
IR,OM,1313.0255454275016
OM,IR,1313.0255454275016
IR,CN,4626.480213241895
CN,IR,4626.480213241895
IR,CO,13155.230599834736
CO,IR,13155.230599834736
IR,DK,4255.0307653966665
DK,IR,4255.0307653966665
IR,MU,5865.313341815876
MU,IR,5865.313341815876
IR,AL,11668.16827234865
AL,IR,11668.16827234865
IR,XK,3145.0240585053875
XK,IR,3145.0240585053875
IR,PA,13473.426112248062
PA,IR,13473.426112248062
IR,TH,4067.2779524712737
TH,IR,4067.2779524712737
IR,LV,3522.5947196852
LV,IR,3522.5947196852
IR,KN,4407.7847387564
KN,IR,4407.7847387564
IR,NZ,14562.412399043584
NZ,IR,14562.412399043584
IR,ZW,6242.243539632508
ZW,IR,6242.243539632508
IR,ER,5388.221144695717
ER,IR,5388.221144695717
IR,RS,3204.846221244887
RS,IR,3204.846221244887
IR,PH,7222.421950848637
PH,IR,7222.421950848637
IR,ZA,7485.937660113768
ZA,IR,7485.937660113768
IR,LC,11459.823649101005
LC,IR,11459.823649101005
IR,ST,3852.539440637265
ST,IR,3852.539440637265
IR,MO,11402.6868264678
MO,IR,11402.6868264678
IR,TT,11664.165017227217
TT,IR,11664.165017227217
IR,GR,3009.657541511908
GR,IR,3009.657541511908
IR,BJ,5934.210184424682
BJ,IR,5934.210184424682
IR,SR,11675.621938351833
SR,IR,11675.621938351833
IR,ID,7699.396804077245
ID,IR,7699.396804077245
IR,AO,3770.414960447213
AO,IR,3770.414960447213
IR,TW,6482.586640275646
TW,IR,6482.586640275646
IR,JP,7511.354333470691
JP,IR,7511.354333470691
IR,KH,5513.080278962838
KH,IR,5513.080278962838
IR,MD,10585.999192798065
MD,IR,10585.999192798065
IR,SA,1418.9402002133108
SA,IR,1418.9402002133108
IR,BY,3144.689497163939
BY,IR,3144.689497163939
IR,SN,7207.116297474047
SN,IR,7207.116297474047
IR,TN,4176.779789991334
TN,IR,4176.779789991334
IR,CW,4343.087549797501
CW,IR,4343.087549797501
IR,CU,12243.3621720033
CU,IR,12243.3621720033
IR,EG,2547.292187284924
EG,IR,2547.292187284924
IR,CR,4046.1505018965872
CR,IR,4046.1505018965872
IR,ES,5312.135197335245
ES,IR,5312.135197335245
IR,HR,3509.942720344076
HR,IR,3509.942720344076
IR,AT,3770.414960447213
AT,IR,3770.414960447213
IR,NO,4510.214639836565
NO,IR,4510.214639836565
IR,GT,13498.933860814032
GT,IR,13498.933860814032
IR,NI,5320.4181911949145
NI,IR,5320.4181911949145
IR,KZ,1853.1192312404785
KZ,IR,1853.1192312404785
IR,AG,11303.108646371102
AG,IR,11303.108646371102
IR,VC,4960.436176730611
VC,IR,4960.436176730611
IR,BA,3440.0478889123715
BA,IR,3440.0478889123715
IR,PK,1604.0540401094142
PK,IR,1604.0540401094142
IR,EC,14092.06955019011
EC,IR,14092.06955019011
IR,UZ,1273.4040072775588
UZ,IR,1273.4040072775588
IR,MA,5770.424787762243
MA,IR,5770.424787762243
IR,PR,3812.445796423092
PR,IR,3812.445796423092
IR,DE,4113.805368768274
DE,IR,4113.805368768274
IR,DO,11822.763733917443
DO,IR,11822.763733917443
IR,TG,6093.427276480957
TG,IR,6093.427276480957
IR,PY,13435.317794312969
PY,IR,13435.317794312969
IR,MZ,6117.789454046571
MZ,IR,6117.789454046571
IR,NL,4470.005022428731
NL,IR,4470.005022428731
IR,GY,11861.398589240796
GY,IR,11861.398589240796
IR,JM,12416.21317534338
JM,IR,12416.21317534338
IR,CI,6747.291224710045
CI,IR,6747.291224710045
IR,SE,4198.046662667026
SE,IR,4198.046662667026
IR,RW,4618.256691981844
RW,IR,4618.256691981844
IR,CL,14980.548057228852
CL,IR,14980.548057228852
IR,CG,5507.617035668193
CG,IR,5507.617035668193
IR,BO,13762.92592159109
BO,IR,13762.92592159109
IR,LS,5023.873600813149
LS,IR,5023.873600813149
IR,FJ,14277.07491552556
FJ,IR,14277.07491552556
IR,VN,5854.814524133395
VN,IR,5854.814524133395
IR,AW,4008.978086742528
AW,IR,4008.978086742528
IR,CA,9497.369830725287
CA,IR,9497.369830725287
IR,AR,14508.426496063516
AR,IR,14508.426496063516
IR,UY,13649.277053984571
UY,IR,13649.277053984571
RO,BB,8525.349913954964
BB,RO,8525.349913954964
RO,SM,989.8608074639802
SM,RO,989.8608074639802
RO,LY,2204.375418065701
LY,RO,2204.375418065701
RO,CM,4718.523479331618
CM,RO,4718.523479331618
RO,IT,1026.6824768533231
IT,RO,1026.6824768533231
RO,GB,2194.1696885326296
GB,RO,2194.1696885326296
RO,BM,7471.613405647572
BM,RO,7471.613405647572
RO,VG,8504.059467807154
VG,RO,8504.059467807154
RO,ME,10612.005712609138
ME,RO,10612.005712609138
RO,KW,2719.3287965436434
KW,RO,2719.3287965436434
RO,SY,1748.994214681165
SY,RO,1748.994214681165
RO,BZ,10382.621178566418
BZ,RO,10382.621178566418
RO,ET,4181.923138547038
ET,RO,4181.923138547038
RO,KR,8061.835807575762
KR,RO,8061.835807575762
RO,LB,1644.980435674892
LB,RO,1644.980435674892
RO,LT,1043.8259829293352
LT,RO,1043.8259829293352
RO,OM,4036.143862893191
OM,RO,4036.143862893191
RO,CN,6626.505757267886
CN,RO,6626.505757267886
RO,CO,10270.02491576138
CO,RO,10270.02491576138
RO,DK,1471.9829502661482
DK,RO,1471.9829502661482
RO,MU,8053.0842543937
MU,RO,8053.0842543937
RO,AL,8866.433681579892
AL,RO,8866.433681579892
RO,XK,483.4095529313041
XK,RO,483.4095529313041
RO,PA,10529.496530414292
PA,RO,10529.496530414292
RO,TH,1145.73821213128
TH,RO,1145.73821213128
RO,LV,1207.7355927995982
LV,RO,1207.7355927995982
RO,KN,1472.3765611961487
KN,RO,1472.3765611961487
RO,NZ,17424.69540861602
NZ,RO,17424.69540861602
RO,ZW,7154.105573352539
ZW,RO,7154.105573352539
RO,ER,2465.4963659750715
ER,RO,2465.4963659750715
RO,RS,383.9227636852594
RS,RO,383.9227636852594
RO,PH,9611.318364008644
PH,RO,9611.318364008644
RO,ZA,8283.444890619494
ZA,RO,8283.444890619494
RO,LC,8584.61464262887
LC,RO,8584.61464262887
RO,ST,926.5789765259378
ST,RO,926.5789765259378
RO,MO,8732.688838897493
MO,RO,8732.688838897493
RO,TT,8815.89323786586
TT,RO,8815.89323786586
RO,GR,807.3817416674631
GR,RO,807.3817416674631
RO,BJ,4570.856646248913
BJ,RO,4570.856646248913
RO,SR,8966.119845692385
SR,RO,8966.119845692385
RO,ID,10455.48543846861
ID,RO,10455.48543846861
RO,AO,825.2891571672104
AO,RO,825.2891571672104
RO,TW,8592.969845428092
TW,RO,8592.969845428092
RO,JP,8767.958213200123
JP,RO,8767.958213200123
RO,KH,8186.421112005642
KH,RO,8186.421112005642
RO,MD,7752.284089166782
MD,RO,7752.284089166782
RO,SA,2752.7642031557
SA,RO,2752.7642031557
RO,BY,855.311520222284
BY,RO,855.311520222284
RO,SN,5051.393674844882
SN,RO,5051.393674844882
RO,TN,1871.1905833032577
TN,RO,1871.1905833032577
RO,CW,1839.248984076568
CW,RO,1839.248984076568
RO,CU,9321.65460920328
CU,RO,9321.65460920328
RO,EG,2226.980286112969
EG,RO,2226.980286112969
RO,CR,1144.367214811649
CR,RO,1144.367214811649
RO,ES,2514.7449754728195
ES,RO,2514.7449754728195
RO,HR,598.458850821868
HR,RO,598.458850821868
RO,AT,825.2891571672104
AT,RO,825.2891571672104
RO,NO,1910.665668679973
NO,RO,1910.665668679973
RO,GT,10596.353995845948
GT,RO,10596.353995845948
RO,NI,2423.6243133440444
NI,RO,2423.6243133440444
RO,KZ,3072.552466123872
KZ,RO,3072.552466123872
RO,AG,8396.695411725026
AG,RO,8396.695411725026
RO,VC,2184.429359335548
VC,RO,2184.429359335548
RO,BA,587.7694817432933
BA,RO,587.7694817432933
RO,PK,4360.419479543906
PK,RO,4360.419479543906
RO,EC,11200.811814962311
EC,RO,11200.811814962311
RO,UZ,3176.688087570243
UZ,RO,3176.688087570243
RO,MA,3206.6660419082173
MA,RO,3206.6660419082173
RO,PR,889.9149846003568
PR,RO,889.9149846003568
RO,DE,1193.3499810953065
DE,RO,1193.3499810953065
RO,DO,8879.523980845715
DO,RO,8879.523980845715
